affiliate,"verb-transitive:To adopt or accept as a member, subordinate associate, or branch:  The HMO affiliated the clinics last year.","It comes as no surprise that these ""spammers,"" primarily affiliate marketing sites (the report makes no mention of the term affiliate marketing, by the way), create free-hosted sites and load them up with Google AdSense ads which provide them with revenue each time a user clicks them."
affiliation,"noun:The relationship resulting from affiliating one thing with another.","The label affiliation has been creatively advantageous; through Lost Highway he has met various collaborators, including several of the songwriters who share credits on ""Pass It Around."""
affinity,"noun:A natural attraction, liking, or feeling of kinship.","Yes; but the term affinity is objectionable in this case, because, as that word is used to express a chemical attraction (which can be destroyed only by decomposition), it cannot be applicable to the slight and transient union that takes place between free caloric and the bodies through which it passes; an union which is so weak, that it constantly yields to the tendency which caloric has to an equilibrium."
affirmation,"noun:The act of affirming or the state of being affirmed; assertion.","The guard nodded in affirmation and stepped nearer, listening."
affix,"verb-transitive:To secure to something; attach:  affix a label to a package.","PSINet's former CEO, William Schrader, also spent cash freely -- including a promised $105 million to affix the company's name to Baltimore's stadium, home to the Super Bowl-winning Ravens (they managed to pay only $26 million before going bankrupt)."
afflict,"verb-transitive:To inflict grievous physical or mental suffering on.","That he will not afflict, that is, that he will not afflict willingly; it is no pleasure to him to grieve the children of men, much less his own children."
affliction,"noun:A condition of pain, suffering, or distress. See Synonyms at trial.","It signifies a _trial_ or _probation_ and affliction, distress or hardship; and particularly an _affliction whereby one is tried, proved, or tested_."
affluence,"noun:A plentiful supply of material goods; wealth.","Fianna Fail party, a party that blew the bubble of short-term affluence and then made the vulnerable pay for the outcomes of foolhardy property-based economic policies and ""Galway Tent"" crony capitalism."
affluent,"adjective:Generously supplied with money, property, or possessions; prosperous or rich. See Synonyms at rich.","Readers will undoubtedly gravitate on the word affluent, arguing that this kind of investing is only done by rich upper middle class people."
affront,"verb-transitive:To insult intentionally, especially openly. See Synonyms at offend.","The latest affront is American getting rid of stand-by flying."
afterlife,"noun:A life or existence believed to follow death.","Embalming required 40 days (although this was an Egyptian custom, the Egyptians recognized the period of 40 for the preparation of going into a new life, what they called the afterlife) (Gen 50: 3 KJV) And forty days were fulfilled for him; for so are fulfilled the days of those which are embalmed: and the Egyptians mourned for him threescore and ten days."
agape,"adverb:In a state of wonder or amazement, as with the mouth wide open.","For _nuni menei_ (nothing can rob us of the word) _pistis, elpis, agape, ta tria tauta; meizpon de touton he agape_. '"
agenda,"noun:A list or program of things to be done or considered: ""They share with them an agenda beyond the immediate goal of democratization of the electoral process�?  ( Daniel Sneider).","[5] See the summary of the Obama - Biden energy policy - ""implement an economywide capandtrade program to reduce greenhouse gas emissions 80 percent by 2050,"" available at change. gov / agenda / energy_and_environment _agenda and ""Barack Obama and Joe Biden on the Environment,"" on the reduction of ""80 percent below 1990 levels by 2050,"" available at"
agglomeration,"noun:The act or process of gathering into a mass.","In our last blog we used the term agglomeration and one commenter asked: is that really a word, Gallagher?"
aggrandize,"verb-transitive:To increase the scope of; extend.","Re: Frederic Wakeman's review of China Men [NYR, August 14]: I did not write the myths to ""aggrandize"" my family and other Chinese Americans by connecting us to the high culture of China."
aggravate,"verb-transitive:To make worse or more troublesome.","The word aggravate annoys him, so say irritate instead?"
aggregate,"adjective:Constituting or amounting to a whole; total:  aggregate sales in that market.","AMR's Total Debt, which it defines as the aggregate of its long-term debt, capital lease obligations, the principal amount of airport facility tax-exempt bonds, and the present value of aircraft operating lease obligations, was $15.1 billion at the end of the fourth quarter of"
aggressive,"adjective:Characterized by aggression:  aggressive behavior.","They use the term aggressive, and they define ""aggressive"" including things like insulting other kids, as well as fighting, and hitting, and more violence."
aggrieve,"verb-transitive:To distress; afflict.","And they will continue to deeply aggrieve, and hinder, those who held them, and loved them, so dearly."
aghast,"adjective:Struck by shock, terror, or amazement.","All her unfulfilled promises arose before her, like a vexed sea whose waves run mountains high; and her soul, which seemed but one mass of lies, shrunk back aghast from the 'awful look' of him whom she had formerly talked to, as if he had been"
